"5","40.06","-82.41","OH","Newark"
"5","38.75","-83","OH","Portsmouth"
"5","38.75","-83.84","OH","Ripley"
"5","40.83","-83.28","OH","Upper Sandusky"
"5","39.94","-82","OH","Zanesville"
"5","40.75","-80.32","PA","Beaver Falls"
"5","40.26","-75.81","PA","Birdsboro"
"5","40.78","-77.79","PA","Boalsburg"
"5","41.64","-80.15","PA","Meadville"
"5","41","-80.35","PA","New Castle"
"5","40.44","-80","PA","Pittsburgh"
"5","40.34","-75.93","PA","Reading"
"5","41.63","-79.67","PA","Titusville"
"5","41.85","-79.32","PA","Youngsville"
"5","33.43","-81.89","SC","Beech Island"
"5","34.44","-82.25","SC","Brewerton"
"5","34.38","-79.7","SC","Cashua Ferry"
"5","34.67","-80.92","SC","Cedar Shoal"
"5","34.7","-81.21","SC","Chester"
"5","35.07","-81.65","SC","Gaffney"
"5","32.79","-81.13","SC","Hampton"
"5","34.77","-82.17","SC","Huntersville"
"5","32.38","-80.42","SC","Hunting I. Light Sta"
"5","33.83","-81.8","SC","Johnston"
"5","33.88","-79.45","SC","Kingsburg"
"5","33.66","-79.83","SC","Kingstree"
"5","33.82","-80.68","SC","Kingsville"
"5","33.92","-81.51","SC","Leesville"
"5","34.21","-82.65","SC","Lowndesville"
"5","34.21","-79.64","SC","Mars Bluff"
"5","33.98","-80.21","SC","Mayesville"
"5","33.28","-80.98","SC","Midway"
"5","34.27","-81.62","SC","Newberry"
"5","34.65","-82.78","SC","Pendleton"
"5","33.56","-79.22","SC","Plantersville"
"5","34.92","-81.03","SC","Rock Hill"
"5","33.78","-81.44","SC","Steedman"
"5","34.71","-81.63","SC","Union"
"5","32.85","-81.08","SC","Varnville"
"5","33.4","-81.42","SC","Williston"
"5","34.53","-81.17","SC","Woodward"
"5","34.99","-81.18","SC","York"
"5","35.44","-84.59","TN","Athens"
"5","36.59","-82.18","TN","Bristol"
"5","36.16","-82.83","TN","Greeneville"
"5","35.48","-86.09","TN","Manchester"
"5","35.14","-89.98","TN","Memphis"
"5","36.53","-83.22","TN","Sneedville"
"5","38.81","-77.04","VA","Alexandria"
"5","36.86","-76.4","VA","Churchland"
"5","37.83","-79.82","VA","Clifton Forge"
"5","36.79","-81.78","VA","Glade Spring"
"5","37.21","-76.78","VA","Jamestown"
"5","38.43","-78.28","VA","Madison"
"5","36.68","-79.87","VA","Martinsville"
"5","37.41","-78.55","VA","New Store"
"5","36.9","-76.25","VA","Norfolk"
"5","37.22","-77.4","VA","Petersburg"
"5","37.93","-77.46","VA","Ruther Glen"
"5","36.73","-76.58","VA","Suffolk"
"5","36.95","-81.09","VA","Wytheville"
"5","42.5","-89.03","WI","Beloit"
"5","42.68","-89.02","WI","Janesville"
"5","43.03","-87.91","WI","Milwaukee"
"5","38.99","-80.23","WV","Buckhannon"
"5","39.34","-80.02","WV","Grafton"
"5","38.42","-82.45","WV","Huntington"
"5","39.92","-80.75","WV","Moundsville"
"5","38.85","-82.14","WV","Point Pleasant"
"5","40.05","-80.82","WV","Wheeling"
"4","32.61","-85.48","AL","Auburn"
"4","33.52","-86.82","AL","Birmingham"
"4","34.08","-86.59","AL","Blountsville"
"4","34.15","-85.68","AL","Centre"
"4","34.8","-87.67","AL","Florence"
"4","32.38","-86.3","AL","Montgomery"
"4","32.42","-87.02","AL","Selma"
"4","32.54","-86.21","AL","Wetumpka"
"4","39.74","-75.55","DE","Wilmington"
"4","28.65","-81.42","FL","Altamonte"
"4","30.3","-81.98","FL","Baldwin"
"4","27.9","-81.84","FL","Bartow"
"4","30.24","-83.24","FL","Ellaville"
"4","28.87","-81.27","FL","Enterprise"
"4","30.67","-81.45","FL","Fernandina Beach"
"4","25.6","-80.1","FL","Fowey Rocks Lighthouse"
"4","29.25","-82.72","FL","Gulf Hammock"
"4","28.75","-81.42","FL","Lake Annie"
"4","28.05","-81.95","FL","Lakeland"
"4","30.58","-85.87","FL","Live Oak"
"4","30.54","-83.87","FL","Monticello"
"4","29.43","-81.74","FL","Norwalk"
"4","30.2","-82.43","FL","Olustee"
"4","28.81","-81.27","FL","Sanford"
"4","29.9","-81.32","FL","St Augustine"
"4","29.33","-83.14","FL","Suwannee"
"4","29.79","-82.17","FL","Waldo"
"4","28.73","-81.61","FL","Zellwood"
"4","34.36","-84.93","GA","Adairsville"
"4","32.07","-84.23","GA","Americus"
"4","30.88","-84.43","GA","Climax"
"4","32.07","-80.83","GA","Cockspur Island"
"4","34.67","-84.28","GA","Diamond"
"4","31.51","-82.85","GA","Douglas"
"4","34.11","-82.87","GA","Elberton"
"4","31.61","-85.05","GA","Fort Gaines"
"4","34.24","-84.95","GA","Kingston"
"4","33.88","-84.51","GA","Smyrna"
"4","33.28","-82.97","GA","Sparta"
"4","31.73","-82.2","GA","Surrency"
"4","31.77","-81.63","GA","Walthourville"
"4","41.98","-91.67","IA","Cedar Rapids"
"4","41.52","-90.58","IA","Davenport"
"4","42.35","-91.25","IA","Hopkinton"
"4","40.48","-88.99","IL","Bloomington"
"4","38.09","-88.16","IL","Carmi"
"4","40.41","-91.14","IL","Carthage"
"4","40.13","-87.63","IL","Danville"
"4","38.88","-89.41","IL","Greenville"
"4","37.8","-88.26","IL","Ridgway"
